sentiment	productId	userId	summary	text	helpfulY	helpfulN
-1	B003M5WNKU	A3TVZM3ZIXG8YW	Filler food is empty, leaves your cat always needing more	"This review will make me sound really stupid, but whatever. I don't really care as long as people find out what's real and can avoid my mistakes.<br /><br />I got my wonderful little sweet Bella Bean when she was a few days shy of three years old. She had been bounced around from house to house and eating whatever was cheap. I have had cats around me my entire life, for about twenty-five years now. My mother always just fed them whatever, the kinds of food you buy in the supermarket - Friskies, Nine Lives, Kit & Kaboodle, stuff like that. And our cats were always fine, at least in terms of their eating habits. They would eat in the morning, stop when they were done, come back, and eat some more when they got hungry.<br /><br />My housemate at the time was working for Hill's and assured me that this was the best food ever made, so great, so on and so forth. I now know that she is an utter buffoon, but I initially trusted her judgment, which is so unfortunate because she doesn't think. She also had plenty of coupons for free or deeply discounted bags, which made it a much more attractive choice.<br /><br />I first tried feeding the little Bean an unmeasured amount of Science Diet in a bowl, but that didn't work, as she would devour it in one sitting. So then I took to measuring it, and she did the same thing. Then I started parsing it out to twice a day. That didn't work either, because she would start going crazy in the middle of the day, running around, intentionally destroying things, deliberately spilling her water, crying, etc., until she got more food. So then I split it into three servings. Same thing. Then it got to be four servings. That was a little better, but it was too much maintenance and unrealistic to be around every day to feed her four times. So then it went back to three. All the while, I was trying to reduce the amount of food I was feeding her to less than 3/4 of a cup because she was a little chubby. Reducing was hell. She became even more hungry, but I figured she would get used to it. Not really.<br /><br />For over a year, she would wake me up every morning looking for food in a serious way, knocking things off my desk, ripping up any paper she could find, scratching at the door and committing general acts of mischief. As soon as she got food, she was back to her sweet self, but only for three or four hours.<br /><br />We thought she was bored, we thought she was a little nutty, and maybe even had a kitty eating disorder. She always wanted food. It was kind of funny but in the end it was just sad.<br /><br />A few weeks back, we took her to a new (good, non-money factory) vet for her second checkup since I've had her. I talked with him about her being always hungry. He asked what she ate, and I told him the adult indoor Science Diet. Without saying as much, he basically told me that this food is garbage and I should look for something else. He said cat food should have a protein followed by a carbohydrate as the first two ingredients. Science Diet does, in a very loose, by-product kind of way - ground up slaughterhouse leftovers and corn dust. Then they put a bunch of vitamins in it to make it ""healthy,"" instead of just using good ingredients from the beginning. Not that I care about spending money on the Bean, but this food is way too expensive for what it is.<br /><br />So we began transitioning her onto Wellness indoor formula about two weeks ago. She is still eating 50 percent Science Diet with 50 percent Wellness (you really shouldn't just give a cat different food one day out of the blue) but SHE NEVER FREAKS OUT ANYMORE. It's amazing. And it's 100 percent because she is eating real food now, along with that sawdust and chicken hearts I still regrettable have to feed her. We have her down to eating twice a day, only 1/3 cup in TOTAL. She was eating three times a day, 5/8 of a cup in total. Now she eats some in the morning, walks away, eats some more a few hours later, and then looks for dinner about twelve hours after her initial feeding. No more knocking things over, no more trashing Dad's papers on the desk, no more howling, no more deliberately spilled water on the floor. It's incredible.<br /><br />I feel so bad that I was doing this to her for so long. We really thought she was just being dramatic or whatever. But no, she was genuinely hungry because she wasn't eating any real food.<br /><br />Do your cat a favor - buy her or him so food made with real ingredients, things you would eat - Wellness, Halo, Innova, Evo, whatever. Figure it out for yourself, but please don't feed your cat this. It's garbage."	11	5
-1	B003FDC2I2	A12UTFBYVPDD49	Drinks were chalky at bottom	These drinks have a chalky residue in bottom of carton as if was spoiled. The drinks received before this shipment was okay.  I think I read something that said that amazon is aware of this problem but yet they shipped me this batch anyway.	5	5
1	B0044MTGHI	AMZ80S63DXM11	Perfect price, perfect packaging, perfect oil.	Thank you so much for offering this product at such an affordable price. My family goes through coconut oil like nobody's business and I am very pleased to have found a source where we can continue our coconut oil habit without going broke. :) As for quality, this is up to par with the brands I have previously purchased from various health food stores. No leaks, no packaging problems. Perfect. I couldn't ask for better. Again, THANK YOU!	2	1
1	B005ZBZLT4	A3BYIHUX70JFZQ	Great idea and great coffee	I tried the San Francisco Bay Coffee Fog Chaser since they have reduced the cost & plastic waste by reducing the packaging. I love a good strong cup of coffee and I love my Keurig brewer.  But I am a cheapskate at heart and hated paying the price for the regular K-cups. This is a great compromise.<br />Since it does not have the plastic cup base and is just a round filter hanging from the top ring, you have to keep them sealed in a zip-lock or similar air tight container or they will not stay fresh.  That is a small inconvenience I can live with.  They also reduce our use of plastic and the trash we generate and I suspect that there may be health benefits from not brewing the coffee in the little plastic cup.	0	0
1	B000J401J2	A2XMNJNLQSR9Z2	finally found it	I first discovered this in St. Marteen 34 years ago.  I've been able to find it in a few food stores over the years, but lately I haven't been able to get it.  Great on everything.  I use it on salad, to marinate, on steak, etc........	4	0
1	B0018CFN2Y	A1DCNFIBUHVSTZ	My cats love it!	I have purchased several different brands, my cats love this one and I like that it doesn't smell up the cat box like other wet foods can.	0	1
1	B001E5E06U	A1UMKLO42ZGMTR	Pretty good, and definitely not too sweet	I am just dumbfounded by all the people saying this cereal is too sweet. The only way you can think this is too sweet is if ANY amount of sweetness is too much for you. I'm not sure if the amount of sugar was lessened at some point, but as it is now, it's really not that sweet. It has 7g of sugar, and while I wouldn't call that unsweetened, it is a pretty modest amount. It's nowhere near as sweet as Mini Wheats, for example.<br /><br />All in all, good cereal! I would buy it again.	0	0
-1	B0030FGMKE	A6KL17KKN0A5L	Made in China, that's all you need to know.	I don't have to say too much as these are made in China. I was shocked when Dogswell products are switched from made in USA to made in China without letting us consumers know. I think it's very sneaky to increase their profit that way, but still charge us consumers the same price they used to charge when they are actually made in USA. I am VERY disappointed in Dogswell.	12	0
-1	B008YA1DZE	A22D10SGYUVKSW	Great Taste, WAY too expensive!	This is great tasting coffee, especially for decaf, BUT I couldn't believe there was only 1 packet of 24.......my mistake, there are usually 50 or more, I didn't read through the description......I will buy this again if the price comes down.	1	4
-1	B000YHB4HW	A2IACJ4P1YC4W6	Did not work on 2 different issues for me.	Did not work on my pear tree after numerous applications and it did not work on a bush I have with some sort of white fungus going on.	0	0
1	B006569IIS	AFS31HLEUM4RJ	Good food - best price I've found	Amazon had the best price for Honest Kitchen dog food.  We were recommended to try this food because our dog has allergies.  The food was gobbled up quickly, but unfortunately didn't have much affect on the allergies over time.  We've since switched to another food for the next several months, and will hope to see a change.  But Honest Kitchen is good food, human grade quality (but made for dogs) - and the ratings with most dog food rating companies show this food is very highly rated.	0	0
